"","ID","Bar.Code","Item","Make","Model","Serial.Number","Description","Calibration.Date","Calibration.Equipment","Location","Responsible.Lab","Funding.Source","Project","Other.ID","Notes","Status","Cal.Report.Y.N","Picture","Picture.URL","Old.Asset.Number","OU.Asset","Asset.Type","Specification.Characteristics","Calilbration.Date","Maintenance.Date","Picture.Yes.No","Project.Equipment..Yes.No.","Class"
"805","L######","`F-00805~","F-00805","Cisco","UCSC-C22-M3S V02","WZP1651005A","Server","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #3","","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"806","L######","`F-00806~","F-00806","Juniper","SRX240","BU0164AK0192","Security Appliance","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","U.S. Government Property 0008","Rack #3","","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"807","L######","`F-00807~","F-00807","McAfee Firewall Enterprise","S4016","J044321128","Security Appliance","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #3","","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"808","L######","`F-00808~","F-00808","Hewlett Packard","ProLiant BL460c Gen9","This is the 1st blade at top left of enclosure. Ask George to look up the S/N","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","double check,  Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"809","L######","`F-00809~","F-00809","Hewlett Packard","ProLiant BL460c Gen9","2M2541054G","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"810","L######","`F-00810~","F-00810","Hewlett Packard","ProLiant BL460c Gen9","2M2541054H","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"811","L######","`F-00811~","F-00811","Hewlett Packard","ProLiant BL460c Gen9","2M2541054J","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"812","L######","`F-00812~","F-00812","Hewlett Packard","ProLiant BL460c Gen9","2M2541054K","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"813","L######","`F-00813~","F-00813","Hewlett Packard","ProLiant BL460c Gen9","2M2541054L","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"814","L######","`F-00814~","F-00814","Hewlett Packard","ProLiant BL460c Gen9","2M2541054M","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"815","L######","`F-00815~","F-00815","Hewlett Packard","ProLiant BL460c Gen9","2M2541054N","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"816","L######","`F-00816~","F-00816","Hewlett Packard","ProLiant BL460c Gen9","2M2541054P","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"817","L######","`F-00817~","F-00817","Hewlett Packard","ProLiant BL460c Gen9","2M2541054O","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"818","L######","`F-00818~","F-00818","Hewlett Packard","ProLiant BL460c Gen9","2M2541054R","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"819","L######","`F-00819~","F-00819","Hewlett Packard","ProLiant BL460c Gen9","2M2541054S","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"820","L######","`F-00820~","F-00820","Hewlett Packard","ProLiant BL460c Gen9","2M2541054T","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"821","L######","`F-00821~","F-00821","Hewlett Packard","ProLiant BL460c Gen9","2M2541054V","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"822","L######","`F-00822~","F-00822","Hewlett Packard","ProLiant BL460c Gen9","2M2541054W","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"823","L######","`F-00823~","F-00823","Hewlett Packard","ProLiant BL460c Gen9","2M2541054X","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","2M5410558","Rack #0, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"824","L######","`F-00824~","F-00824","Hewlett Packard","ProLiant  BL460c G6","MXQ94200EX      Device ID D140178","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"825","L######","`F-00825~","F-00825","Hewlett Packard","ProLiant  BL460c G6","MXQ94200EH       Device ID D140177","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"826","L######","`F-00826~","F-00826","Hewlett Packard","ProLiant  BL460c G6","MXQ943054F       Device ID D140185","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"827","L######","`F-00827~","F-00827","Hewlett Packard","ProLiant  BL460c G6","MXQ94305JM       Device ID D140183","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"828","L######","`F-00828~","F-00828","Hewlett Packard","ProLiant  BL460c G6","MXQ943053X       Device ID D140184","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"829","L######","`F-00829~","F-00829","Hewlett Packard","ProLiant  BL460c G6","MXQ94105RV       Device ID D140169","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"830","L######","`F-00830~","F-00830","Hewlett Packard","ProLiant  BL460c G6","MXQ94200FD       Device ID D140182","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"831","L######","`F-00831~","F-00831","Hewlett Packard","ProLiant  BL460c G6","MXQ94200F7       Device ID D14080","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"832","L######","`F-00832~","F-00832","Hewlett Packard","ProLiant   BL490c G6","2UX94006K        Device ID D140200","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"833","L######","`F-00833~","F-00833","Hewlett Packard","ProLiant   BL490c G6","2UX944006F       Device ID D140199","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"834","L######","`F-00834~","F-00834","Hewlett Packard","ProLiant   BL490c G6","2UX9430A4P       Device ID D140198","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"835","L######","`F-00835~","F-00835","Hewlett Packard","ProLiant   BL490c G6","2UX9430A4K       Device ID D140197","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"836","L######","`F-00836~","F-00836","Hewlett Packard","ProLiant   BL490c G6","2UX9430A4H        Device ID D140196","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"837","L######","`F-00837~","F-00837","Hewlett Packard","ProLiant   BL490c G6","2UX9430A4G       Device ID D140195","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"838","L######","`F-00838~","F-00838","Hewlett Packard","ProLiant  BL460c G6","MXQ94200EA       Device ID D140173","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"839","L######","`F-00839~","F-00839","Hewlett Packard","ProLiant  BL460c G6","MXQ94305BY        Device ID D140191","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","Device ID D140167, USE942TBOB","Rack #1, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"840","L######","`F-00840~","F-00840","Hewlett Packard","ProLiant   BL460c G7","MXQ2150589            Device ID D164885","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"841","L######","`F-00841~","F-00841","Hewlett Packard","ProLiant   BL460c G7","USE125BP25         Device ID D164886","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"842","L######","`F-00842~","F-00842","Hewlett Packard","ProLiant  Bl460c Gen8","USE246M0KJ","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"843","L######","`F-00843~","F-00843","Hewlett Packard","ProLiant  Bl460c Gen8","USE246M0KK","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"844","L######","`F-00844~","F-00844","Hewlett Packard","ProLiant  Bl460c Gen8","USE250P11C","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"845","L######","`F-00845~","F-00845","Hewlett Packard","ProLiant  Bl460c Gen8","MXQ41402C3","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"846","L######","`F-00846~","F-00846","Hewlett Packard","ProLiant  Bl460c Gen8","USE250P11E","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"847","L######","`F-00847~","F-00847","Hewlett Packard","ProLiant  Bl460c Gen8","USE250P11B","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884 ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"848","L######","`F-00848~","F-00848","Hewlett Packard","ProLiant BL460c G7","USE1046DPN","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"849","L######","`F-00849~","F-00849","Hewlett Packard","ProLiant BL460c G7","USE1046DPP","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"850","L######","`F-00850~","F-00850","Hewlett Packard","ProLiant  Bl460c Gen8","USE42728T1","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"851","L######","`F-00851~","F-00851","Hewlett Packard","ProLiant  Bl460c Gen8","USE42728T0","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"852","L######","`F-00852~","F-00852","Hewlett Packard","ProLiant  Bl460c Gen8","USE250P11D","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"853","L######","`F-00853~","F-00853","Hewlett Packard","ProLiant  Bl460c Gen8","MXQ41402C2","Blade Drive","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID DI64884, ISGD U.S. Gov. Pro. 0079","Rack #2, H.P. Blade System c7000 Enclosure","","","SEE ASSET TAG F-00301","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"854","L######","`F-00854~","F-00854","Nutanix","N/A","OM155S016491/Node B","ESX04","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"855","L######","`F-00855~","F-00855","Nutanix","N/A","OM155S016483/Node A","ESX03","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"856","L######","`F-00856~","F-00856","Nutanix","N/A","OM158S017535/Node B","ESX02","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"857","L######","`F-00857~","F-00857","Nutanix","N/A","OM158S017534/Node A","ESX01","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"858","L######","`F-00858~","F-00858","Nutanix","NX-3x50","ZM13CS033064/Node C","ESX07","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"859","L######","`F-00859~","F-00859","Nutanix","NX-3x50","ZM13CS003352/Node D","ESX06","N/A","N/A","160D","C&C Lab","","","","Per George: the Nutanix are not SCE property & were returned to WWT 12/12/2016 JC","RETIRED!!! ","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"860","L######","`F-00860~","F-00860","Nutanix","NX-3x50","ZM13CS032735/Node B","ESX05","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #0","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"861","L######","`F-00861~","F-00861","Cisco","Nexus 5548UP","SSI1920014H","Fabric Extensible Switch","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #0","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"862","L######","`F-00862~","F-00862","Netgear","JGS516v2","2VY1265K0068E","ProSafe 16 Port Gigabit Switch","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #1","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"863","L######","`F-00863~","F-00863","Cisco","Nexus 2248TP","FOX1934G2UK","1GE Fabric Extender","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #0 ","","","SEE ASSET TAG F-00285","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"864","L######","`F-00864~","F-00864","Cisco","MDS 9148","JAF1632753V","Multilayer Fabric Switch","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID D164873, ISGD U.S. Gov. Pro. 0073","Rack #0 ","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"865","L######","`F-00865~","F-00865","Cisco","MDS 9148","Ask George to look up the S/N","Multilayer Fabric Switch","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","project ","","Device ID D164872, ISGD U.S. Gov. Pro. 0074","Rack #1, double check ","","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"866","L######","`F-00866~","F-00866","Cisco","Nexus 21481","Ask George to look up the S/N","Fabric Extender","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","I7524 Property Of S.C. Edison","Rack #0, double check ","RETIRED!!! ","","SEE ASSET TAG F-00288","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"867","L######","`F-00867~","F-00867","Cisco","Nexus 5020","SSI134701WV","SAN Storage","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #3","RETIRED!!! ","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"868","L######","`F-00868~","F-00868","Hewlett Packard","MSA 2040","CN8441M324 CN8440M511","SAN Storage","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #3","","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"869","L######","`F-00869~","F-00869","Cisco","Nexus 2248TP","SSI173006VL","1 GE Fabric Extender","N/A","N/A","Communications & Computing Lab 170D","C&C Lab","","","","Rack #3","","","SEE ASSET TAG F-00314","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
